%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
10,-51.405115453022574,-45.20331019695398,-41.90868225116405,-71.03136900060362,-50.719649597906226,-34.40484403002091,-85.71155910100225,-98.60512465946331,-31.97952510738186,-25.298917317897747,-40.48200543942457,-23.425651845027563,-37.03591520734926,-25.36165507569389,-39.688387488806256,-22.61286244129346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-56.0964732480527,-49.7701432866599,-46.638873918160805,-80.1225919261808,-60.806715211147804,-41.74585363432085,-110.14581386377169,-111.15017430736955,-38.512586402421434,-35.54525812432287,-51.49035589746499,-28.94683133213212,-47.22912906936688,-33.680729531038665,-38.638358684146475,-29.569076413030032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-67.38731212990722,-58.97198347620642,-61.41591648059505,-93.51761352381457,-75.30380642660856,-53.12938580749362,-105.41496648476972,-122.55064503630157,-45.69531302205298,-45.33463575090775,-50.84590970674092,-37.68110415999402,-56.53888523258903,-45.20641598328233,-49.25097248910306,-46.687402977381815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-80.12350994168477,-69.97759291010777,-78.66835576747445,-106.95419987169586,-86.17471793652165,-63.80628689988562,-107.0900270435177,-130.36929117663456,-60.88965825523703,-60.24733119438031,-62.61389840361373,-58.68881276207111,-71.16185036584572,-63.691204486936385,-66.5724162717054,-60.40240454211305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-77.7710925067316,-68.50054909498297,-74.42192295010813,-103.89097693705074,-82.72357952961205,-56.88283308368496,-106.70571219997754,-116.27423506337246,-65.74879045126858,-62.40847113089313,-75.46903320446536,-65.10290956610169,-73.80348533697398,-67.96723545823903,-69.95597319245749,-63.86357265227878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-86.25902734481191,-74.99138010777888,-77.63607890689916,-107.38571808144314,-89.36303936252823,-60.90841228057988,-103.81476322643942,-124.88008679587738,-64.12855440858753,-63.080487098284095,-68.89865443395928,-63.74983046806696,-67.88548020264668,-65.6777805168559,-65.6045398469355,-63.973866425845735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-104.95806160474524,-96.13286591841099,-99.87894308697044,-131.6624544688788,-109.61142197282635,-83.22969024854613,-125.48894869879118,-155.28914205687107,-78.60179015783713,-81.29538551196873,-80.18287652512683,-78.92752323184433,-76.67935303114714,-80.77542008749079,-79.44120061280967,-74.5103789434857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-91.40199451707664,-86.41121885608295,-90.09483060717606,-125.1638746591527,-98.92647935093949,-71.63730594004817,-127.67516076423232,-139.63654664812373,-77.18817066150712,-76.39494397277136,-89.45630347788689,-75.40308712731527,-77.09936540012762,-79.09486941969253,-87.56858678802644,-79.23014976356642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-90.4329192237077,-84.88929190037152,-84.66756817184915,-123.40352813182895,-95.6377690985453,-66.76870883495005,-122.65969667861016,-136.91444176613737,-70.1216550121544,-68.20857557065685,-85.68624384206396,-65.37567132169983,-74.94389328105706,-71.03839911588283,-75.4404945530278,-77.28987004786309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-124.31996387142749,-122.07486786183966,-116.52736688263256,-164.11316497424252,-129.82017425461498,-105.23080349927324,-144.50683777143118,-177.09201739587152,-100.20838587714374,-102.37310763035174,-112.8231587770897,-97.24922071057546,-104.40574291238836,-101.66535828911175,-96.11281535787774,-98.56162625383537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
